move_id,name,zh_name,jp_name,type,type_zh,category,category_zh,power,effect_text_52poke,effect_family,effect_code,effect_code_zh,target,stat_affected,stages,major_status,volatile_status,healing_ratio,recoil_ratio,drain_ratio,multi_hit,priority_delta,force_switch,fixed_damage,ohko,charging_move,semi_invulnerable,screen_or_field,weather_set,notes_judgement,source_primary,source_reference,coverage_status,review_status,introduced_generation,feature_gate,system_enabled,usage_status_zh,stable_move_key,variant_group,move_id_display,review_flag
693.0,Brutal Swing,狂舞揮打,ぶんまわす,Dark,惡,Physical,物理,60.0,用自己的身體狂舞揮打，給予對手傷害。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_693,,693.0,
694.0,Aurora Veil,極光幕,オーロラベール,Ice,冰,Status,變化,,在５回合內減弱物理和特殊的傷害。只有下雪時才能使出。,screen,screen,屏障,varies,,,,,,,,,,,,,,,aurora_veil,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_694,,694.0,
701.0,こうげき  Pulverizing Pancake,認真起來大爆擊,ほんきをだす,Normal,一般,Physical,物理,210.0,通過Ｚ力量使得認真起來的卡比獸躍動巨大身軀，全力向對手發動襲擊。,z_move,z_move,Ｚ招式,opponent,,,,,,,,,,,,,,,,,Ｚ招式,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_701,,701.0,
704.0,Shell Trap,陷阱甲殼,トラップシェル,Fire,火,Special,特殊,150.0,設下甲殼陷阱。如果對手使出物理招式，陷阱就會爆炸並給予對手傷害。,counter_trap,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_704,,704.0,
705.0,Fleur Cannon,花朵加農炮,フルールカノン,Fairy,妖精,Special,特殊,130.0,放出強力光束後，自己的特攻會大幅降低。,stat_change,stat_change,能力變化,self,special_attack,-2,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_705,,705.0,
706.0,Psychic Fangs,精神之牙,サイコファング,Psychic,超能力,Physical,物理,85.0,利用精神力量咬住對手進行攻擊。還可以破壞光牆和反射壁等。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_706,,706.0,
707.0,Stomping Tantrum,跺腳,じだんだ,Ground,地面,Physical,物理,75.0,化悔恨爲力量進行攻擊。如果上一回合招式沒有打中，威力就會翻倍。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_707,,707.0,
708.0,Shadow Bone,暗影之骨,シャドーボーン,Ghost,幽靈,Physical,物理,85.0,用附有靈魂的骨頭毆打對手進行攻擊。有時會降低對手的防禦。,stat_change,stat_change,能力變化,opponent,defense,-1,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_708,,708.0,
709.0,Accelerock,衝巖,アクセルロック,Rock,岩石,Physical,物理,40.0,迅速撞向對手進行攻擊。必定能夠先制攻擊。,damage,,,opponent,,,,,,,,,1.0,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_709,,709.0,
710.0,Liquidation,水流裂破,アクアブレイク,Water,水,Physical,物理,85.0,用水之力量撞向對手進行攻擊。有時會降低對手的防禦。,stat_change,stat_change,能力變化,opponent,defense,-1,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_710,,710.0,
711.0,Prismatic Laser,棱鏡鐳射,プリズムレーザー,Psychic,超能力,Special,特殊,160.0,用棱鏡的力量發射強烈光線。下一回合自己將無法動彈。,damage,,,opponent,,,,,,,,,,,,,recharge,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_711,,711.0,
712.0,Spectral Thief,暗影偷盜,シャドースチール,Ghost,幽靈,Physical,物理,90.0,潛入對手的影子進行攻擊。會奪取對手的能力提升。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_712,,712.0,
713.0,Sunsteel Strike,流星閃衝,メテオドライブ,Steel,鋼,Physical,物理,100.0,以流星般的氣勢猛撞對手。可以無視對手的特性進行攻擊。,damage,,,opponent,,,,,,,,,,,,,,,,,無視對手特性或守住類效果,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_713,,713.0,
714.0,Moongeist Beam,暗影之光,シャドーレイ,Ghost,幽靈,Special,特殊,100.0,放出奇怪的光線攻擊對手。可以無視對手的特性進行攻擊。,damage,,,opponent,,,,,,,,,,,,,,,,,無視對手特性或守住類效果,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_714,,714.0,
715.0,Tearful Look,淚眼汪汪,なみだめ,Normal,一般,Status,變化,,變得淚眼汪汪，讓對手喪失鬥志。從而降低對手的攻擊和特攻。,stat_change,stat_change,能力變化,opponent,"attack,special_attack","-1,-1",,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_715,,715.0,
716.0,Zing Zap,麻麻刺刺,びりびりちくちく,Electric,電,Physical,物理,80.0,撞向對手，併發出強電，使其感到麻麻刺刺的。有時會使對手畏縮。,damage,,,opponent,,,,flinch,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_716,,716.0,
717.0,Nature's Madness,自然之怒,しぜんのいかり,Fairy,妖精,Special,特殊,,向對手釋放自然之怒。對手的ＨＰ會減半。,fixed_damage,fixed_damage,固定比例傷害,opponent,,,,,,,,,,,half_current_hp,,,,,,依剩餘HP比例造成傷害,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_717,,717.0,
718.0,Multi-Attack,多屬性攻擊,マルチアタック,Normal,一般,Physical,物理,120.0,一邊覆蓋高能量，一邊撞向對手進行攻擊。根據存儲碟不同，屬性會改變。,type_change_damage,,,opponent,,,,,,,,,,,,,,,,,屬性依存儲碟變化,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_718,,718.0,
719.0,"10,000,000 Volt Thunderbolt",千萬伏特,１０００まんボルト,Electric,電,Special,特殊,195.0,戴着帽子的皮卡丘將通過Ｚ力量增強的電擊全力釋放給對手。容易擊中要害。,z_move,z_move,Ｚ招式,opponent,,,,,,,,,,,,,,,,,Ｚ招式,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_719,,719.0,
720.0,Mind Blown,驚爆大頭,ビックリヘッド,Fire,火,Special,特殊,150.0,讓自己的頭爆炸，來攻擊周圍的一切。自己也會受到傷害。,recoil,recoil,反作用力,opponent,,,,,,variable,,,,,,,,,,,Ｚ招式,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_720,,720.0,
721.0,Plasma Fists,等離子閃電拳,プラズマフィスト,Electric,電,Physical,物理,100.0,用覆蓋着電流的拳頭進行攻擊。使一般屬性的招式變成電屬性。,field_effect,,,opponent,,,,,,,,,,,,,,,,,Ｚ招式；一般招式變為電屬性,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_721,,721.0,
722.0,Photon Geyser,光子噴湧,フォトンゲイザー,Psychic,超能力,Special,特殊,100.0,用光柱來進行攻擊。比較自己的攻擊和特攻，用數值相對較高的一項給予對方傷害。,z_move,z_move,Ｚ招式,opponent,,,,,,,,,,,,,,,,,Ｚ招式；以較高的攻擊或特攻計算傷害,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_722,,722.0,
729.0,Zippy Zap,電電加速,ばちばちアクセル,Electric,電,Physical,物理,50.0,迅猛無比的電擊。必定能夠先制攻擊，擊中對方的要害。,damage,,,opponent,,,,,,,,,1.0,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_729,,729.0,
730.0,Splishy Splash,滔滔衝浪,ざぶざぶサーフ,Water,水,Special,特殊,90.0,往巨浪中注入電能後衝撞對手進行攻擊。有時會讓對手陷入麻痹狀態。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_730,,730.0,
731.0,Floaty Fall,飄飄墜落,ふわふわフォール,Flying,飛行,Physical,物理,90.0,輕飄飄地浮起來後，再猛地俯衝下去進行攻擊。有時會使對手畏縮。,damage,,,opponent,,,,flinch,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_731,,731.0,
732.0,Pika Papow,閃閃雷光,ピカピカサンダー,Electric,電,Special,特殊,,皮卡丘越喜歡訓練家，電擊的威力就越強。攻擊必定會命中。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_732,,732.0,
733.0,Bouncy Bubble,活活氣泡,いきいきバブル,Water,水,Special,特殊,90.0,投擲水球進行攻擊。吸水後能回覆等同於造成的傷害一半的HP。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_733,,733.0,
734.0,Buzzy Buzz,麻麻電擊,びりびりエレキ,Electric,電,Special,特殊,90.0,放出電擊攻擊對手。讓對手陷入麻痹狀態。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_734,,734.0,
735.0,Sizzly Slide,熊熊火爆,めらめらバーン,Fire,火,Physical,物理,90.0,用燃起大火的身體猛烈地衝撞對手。讓對手陷入灼傷狀態。,damage,,,opponent,,,burn,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_735,,735.0,
736.0,Glitzy Glow,嘩嘩氣場,どばどばオーラ,Psychic,超能力,Special,特殊,90.0,利用念力強攻，粉碎對方信心。製造一道能減弱對手特殊攻擊的神奇牆壁。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_736,,736.0,
737.0,Baddy Bad,壞壞領域,わるわるゾーン,Dark,惡,Special,特殊,90.0,惡行惡相地進行攻擊。製造一道能減弱對手物理攻擊的神奇牆壁。,screen,screen,屏障,opponent,,,,,,,,,,,,,,,physical_wall,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_737,,737.0,
738.0,Sappy Seed,茁茁炸彈,すくすくボンバー,Grass,草,Physical,物理,90.0,長出巨大的藤蔓，播撒種子進行攻擊。種子每回合都會吸取對手的HP。,drain,drain,吸取,opponent,,,,,,,0.5,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_738,,738.0,
739.0,Freezy Frost,冰冰霜凍,こちこちフロスト,Ice,冰,Special,特殊,90.0,利用冰冷的黑霧結晶進行攻擊。使全體寶可夢的能力變回原點。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_739,,739.0,
740.0,Sparkly Swirl,亮亮風暴,きらきらストーム,Fairy,妖精,Special,特殊,90.0,利用芬芳刺鼻的龍捲風吞噬對方。能治癒我方寶可夢的異常狀態。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_740,,740.0,
741.0,Veevee Volley,砰砰擊破,ブイブイブレイク,Normal,一般,Physical,物理,,伊布越喜歡訓練家，衝撞的威力就越強。攻擊必定會命中。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_741,,741.0,
742.0,Double Iron Bash,鋼拳雙擊,ダブルパンツァー,Steel,鋼,Physical,物理,60.0,以胸口的螺帽爲中心旋轉，並連續２次揮動手臂打擊對手。有時會使對手畏縮。,damage,,,opponent,,,,flinch,,,,2.0,,,,,,,,,,52poke,招式列表（第七世代／總列表第七世代區段）,已補齊至第七世代,待人工複核,7,normal,yes,可用,move_742,,742.0,
744.0,Dynamax Cannon,極巨炮,ダイマックスほう,Dragon,龍,Special,特殊,100.0,從核心發射凝聚在體內的能量進行攻擊。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_744,,744.0,
745.0,Snipe Shot,狙擊,ねらいうち,Water,水,Special,特殊,80.0,能不受具有吸引對手招式效果的特性或招式影響，向選定的對手進行攻擊。,damage,,,opponent,,,,,,,,,,,,,,,,,需處理無視特定效果,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_745,,745.0,
746.0,Jaw Lock,緊咬不放,くらいつく,Dark,惡,Physical,物理,80.0,使攻擊對象及自己在陷入瀕死前都無法進行替換。當兩隻寶可夢其中一方退場時，效果就會消失。,damage,,,opponent,,,,,,,,,,trap,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_746,,746.0,
747.0,Stuff Cheeks,大快朵頤,ほおばる,Normal,一般,Status,變化,,吃掉攜帶的樹果，大幅提高自己的防禦。,stat_change,,,self,defense,2.0,,,,,,,,,,,,,,,涉及樹果裁定,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_747,,747.0,
748.0,No Retreat,背水一戰,はいすいのじん,Fighting,格鬥,Status,變化,,提高自己所有的能力，但無法進行替換或逃走。,stat_change,,,self,all,1.0,,,,,,,,trap,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_748,,748.0,
749.0,Tar Shot,瀝青射擊,タールショット,Rock,岩石,Status,變化,,射出黏黏的瀝青，降低對手的速度。火屬性會變成對手的弱點。,stat_change,,,opponent,speed,-1.0,,,,,,,,,,,,,,,屬性相剋特例,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_749,,749.0,
750.0,Magic Powder,魔法粉,まほうのこな,Psychic,超能力,Status,變化,,撒出魔法粉末，使對手變為超能力屬性。,status_move,,,,,,,,,,,,,,,,,,,,改變屬性,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_750,,750.0,
751.0,Dragon Darts,龍箭,ドラゴンアロー,Dragon,龍,Physical,物理,50.0,讓多龍梅西亞進行２次攻擊。當對手場上有２隻寶可夢時，則向牠們各進行１次攻擊。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_751,,751.0,
752.0,Teatime,茶會,おちゃかい,Normal,一般,Status,變化,,舉辦茶會，在場上的寶可夢都會吃掉自己攜帶的樹果。,status_move,,,,,,,,,,,,,,,,,,,,涉及樹果裁定,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_752,,752.0,
753.0,Octolock,蛸固,たこがため,Fighting,格鬥,Status,變化,,讓對手無法逃走。對手被纏住後，防禦和特防每回合都會降低。,status_move,,,,,,,,,,,,,trap,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_753,,753.0,
754.0,Bolt Beak,電喙,でんげきくちばし,Electric,電,Physical,物理,85.0,用帶有電流的鳥嘴刺向對手。若在對手之前進行攻擊，招式的威力會變成２倍。,damage,,,opponent,,,,,,,,,,,,,,,,,威力條件變化,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_754,,754.0,
755.0,Fishious Rend,鰓咬,エラがみ,Water,水,Physical,物理,85.0,用堅硬的鰓咬住對手。若在對手之前進行攻擊，招式的威力會變成２倍。,damage,,,opponent,,,,,,,,,,,,,,,,,威力條件變化,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_755,,755.0,
756.0,Court Change,換場,コートチェンジ,Normal,一般,Status,變化,,用神奇的力量與對手交換場地效果。,status_move,,,,,,,,,,,,,,,,,,swap_field_effects,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_756,,756.0,
775.0,Clangorous Soul,魂舞烈音爆,ソウルビート,Dragon,龍,Status,變化,,消耗一些自己的ＨＰ，提高自己的所有能力。,status_move,,,,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_775,,775.0,
776.0,Body Press,撲擊,ボディプレス,Fighting,格鬥,Physical,物理,80.0,用身體撞向對手進行攻擊。自己的防禦越高，給予對手的傷害越大。,damage,,,opponent,,,,,,,,,,,,,,,,,以防禦計算傷害,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_776,,776.0,
777.0,Decorate,裝飾,デコレーション,Fairy,妖精,Status,變化,,透過裝飾，大幅提高對手的攻擊和特攻。,status_move,,,,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_777,,777.0,
778.0,Drum Beating,鼓擊,ドラムアタック,Grass,草,Physical,物理,80.0,用打鼓來控制鼓的根部進行攻擊，進而降低對手的速度。,stat_change,,,opponent,speed,-1.0,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_778,,778.0,
779.0,Snap Trap,捕獸夾,トラバサミ,Grass,草,Physical,物理,35.0,用捕獸夾，在４～５回合內夾住對手進行攻擊。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_779,,779.0,
780.0,Pyro Ball,火焰球,かえんボール,Fire,火,Physical,物理,120.0,燃燒小石子，形成火球攻擊對手。有時會讓對手陷入灼傷狀態。,damage,,,opponent,,,burn,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_780,,780.0,
781.0,Behemoth Blade,巨獸斬,きょじゅうざん,Steel,鋼,Physical,物理,100.0,用全身的力量舉起強大的劍，猛烈地斬向對手進行攻擊。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_781,,781.0,
782.0,Behemoth Bash,巨獸彈,きょじゅうだん,Steel,鋼,Physical,物理,100.0,將全身變為堅固的盾，猛烈地撞向對手進行攻擊。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_782,,782.0,
783.0,Aura Wheel,氣場輪,オーラぐるま,Electric,電,Physical,物理,110.0,用儲存在頰囊中的能量進行攻擊，並提高自己的速度。招式屬性會隨著莫魯貝可的樣子而改變。,stat_change,,,self,speed,1.0,,,,,,,,,,,,,,,屬性依形態變化,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_783,,783.0,
784.0,Breaking Swipe,廣域破壞,ワイドブレイカー,Dragon,龍,Physical,物理,60.0,激烈地甩動強韌的尾巴攻擊對手，降低對手的攻擊。,stat_change,,,opponent,attack,-1.0,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_784,,784.0,
785.0,Branch Poke,木枝突刺,えだづき,Grass,草,Physical,物理,40.0,用尖銳的樹枝刺向對手進行攻擊。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_785,,785.0,
786.0,Overdrive,破音,オーバードライブ,Electric,電,Special,特殊,80.0,彈奏吉他和貝斯，用發出巨響的激烈震動攻擊對手。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_786,,786.0,
787.0,Apple Acid,蘋果酸,りんごさん,Grass,草,Special,特殊,80.0,使用從酸蘋果提煉出的酸性液體進行攻擊。可降低對手的特防。,stat_change,,,opponent,sp_defense,-1.0,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_787,,787.0,
788.0,Grav Apple,萬有引力,Ｇのちから,Grass,草,Physical,物理,80.0,讓蘋果從高處落下，給予對手傷害。可降低對手的防禦。,stat_change,,,opponent,defense,-1.0,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_788,,788.0,
789.0,Spirit Break,靈魂衝擊,ソウルクラッシュ,Fairy,妖精,Physical,物理,75.0,用足以讓對手一蹶不振的氣勢進行攻擊。可降低對手的特攻。,stat_change,,,opponent,sp_attack,-1.0,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_789,,789.0,
790.0,Strange Steam,神奇蒸汽,ワンダースチーム,Fairy,妖精,Special,特殊,90.0,噴出煙霧攻擊對手。有時會使對手混亂。,damage,,,opponent,,,,confusion,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_790,,790.0,
791.0,Life Dew,生命水滴,いのちのしずく,Water,水,Status,變化,,灑出神奇之水，回復自己和場上同伴的ＨＰ。,healing,,,self_and_allies,,,,,0.25,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_791,,791.0,
792.0,Obstruct,攔堵,ブロッキング,Dark,惡,Status,變化,,完全防住對手的所有攻擊。連續使用時容易失敗。一旦觸碰到，防禦會大幅降低。,status_move,,,,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_792,,792.0,
793.0,False Surrender,假跪真撞,どげざつき,Dark,惡,Physical,物理,80.0,假裝低頭道歉，用凌亂的頭髮刺向對手。攻擊必定會命中。,damage,,,opponent,,,,,,,,,,,,,,,,,必中,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_793,,793.0,
794.0,Meteor Assault,流星突擊,スターアサルト,Fighting,格鬥,Physical,物理,150.0,揮舞粗壯的莖進行攻擊。但同時自己也會站不穩，下一回合將無法動彈。,damage,,,opponent,,,,,,,,,,,,,,,,,需處理使用後僵直,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_794,,794.0,
795.0,Eternabeam,無極光束,ムゲンダイビーム,Dragon,龍,Special,特殊,160.0,無極汰那變回本來樣子時的最強攻擊。下一回合自己將無法動彈。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_795,,795.0,
796.0,Steel Beam,鐵蹄光線,てっていこうせん,Steel,鋼,Special,特殊,140.0,將從全身匯聚起來的鋼鐵化為光束激烈地發射出去。自己也會受到傷害。,damage,,,opponent,,,,,,0.5,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_796,,796.0,
797.0,Expanding Force,廣域戰力,ワイドフォース,Psychic,超能力,Special,特殊,80.0,用精神力量攻擊對手。在精神場地時，威力會提高，能給予所有對手傷害。,damage,,,opponent,,,,,,,,,,,,,,,psychic_terrain,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_797,,797.0,
798.0,Steel Roller,鐵滾輪,アイアンローラー,Steel,鋼,Physical,物理,130.0,一邊破壞場地，一邊進行攻擊。在不是特殊狀態的場地上使用，招式就會失敗。,damage,,,opponent,,,,,,,,,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_798,,798.0,
799.0,Scale Shot,鱗射,スケイルショット,Dragon,龍,Physical,物理,25.0,射出鱗片進行攻擊。可連續攻擊２～５次。速度會提高但防禦會降低。,stat_change,,,self,"speed,defense","speed+1,defense-1",,,,,,2-5,,,,,,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_799,,799.0,
800.0,Meteor Beam,流星光束,メテオビーム,Rock,岩石,Special,特殊,120.0,使用後的第１回合會聚集宇宙的力量來提高特攻，並於第２回合攻擊對手。,damage,,,opponent,,,,,,,,,,,,,True,,,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_800,,800.0,
801.0,Shell Side Arm,臂貝武器,シェルアームズ,Poison,毒,Special,特殊,90.0,用物理攻擊和特殊攻擊中能夠給予更大傷害的能力進行攻擊。有時會讓對手陷入中毒狀態。,damage,,,opponent,,,poison,,,,,,,,,,,,,,攻擊側依較高傷害計算,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_801,,801.0,
802.0,Misty Explosion,薄霧炸裂,ミストバースト,Fairy,妖精,Special,特殊,100.0,對自己周圍的所有寶可夢進行攻擊，但使出後，自己會陷入瀕死。在薄霧場地時，招式威力會提高。,damage,,,opponent,,,,,,1.0,,,,,,,,,misty_terrain,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_802,,802.0,
803.0,Grassy Glide,青草滑梯,グラススライダー,Grass,草,Physical,物理,55.0,在地面上滑行般地攻擊對手。在青草場地時，必定能夠發動先制攻擊。,damage,,,opponent,,,,,,,,,1.0,,,,,,grassy_terrain,,,52poke,招式列表（第八世代／總列表第八世代區段）,已補齊至第八世代,待人工複核,8,normal,yes,可用,move_803,,803.0,
